word,word_len,uni_nonpos_sum,uni_nonpos_prod,uni_pos_sum,uni_pos_prod,bi_pos_cond_wb_sum,bi_pos_cond_wb_prod,bi_pos_cond_nwb_sum,bi_pos_cond_nwb_prod,bi_nonpos_cond_wb_sum,bi_nonpos_cond_wb_prod,bi_nonpos_cond_nwb_sum,bi_nonpos_cond_nwb_prod,bi_pos_joint_wb_sum,bi_pos_joint_wb_prod,bi_pos_joint_nwb_sum,bi_pos_joint_nwb_prod,bi_nonpos_joint_wb_sum,bi_nonpos_joint_wb_prod,bi_nonpos_joint_nwb_sum,bi_nonpos_joint_nwb_prod
j dz,2,1.06992230854606,-7.7721997781540715,1.0110787429378532,-10.721327177053393,1.6692708333333335,-inf,1.0,-inf,1.5026041666666667,-inf,1.0,-inf,1.008253884180791,-inf,1.0,-inf,1.003112840466926,-inf,1.0,-inf
l zi,2,1.0488346281908991,-8.177664886262235,1.0293079096045197,-8.641885635373557,2.020833333333333,-inf,1.0,-inf,1.6875,-inf,1.0,-inf,1.0293079096045197,-inf,1.0,-inf,1.0093385214007782,-inf,1.0,-inf
w m,2,1.0865704772475027,-6.296460356682253,1.0751677259887005,-7.1194590999290845,1.6039299242424243,-inf,1.0,-inf,1.4221117424242424,-inf,1.0,-inf,1.0497439971751412,-inf,1.0,-inf,1.0178988326848248,-inf,1.0,-inf
l cz,2,1.0599334073251943,-7.196835633250509,1.0293079096045197,-8.641885635373557,2.020833333333333,-inf,1.0,-inf,1.4583333333333333,-inf,1.0,-inf,1.0293079096045197,-inf,1.0,-inf,1.0116731517509727,-inf,1.0,-inf
w r,2,1.099889012208657,-6.055298299865365,1.0808174435028248,-7.032447722939455,1.6796875,-inf,1.0,-inf,1.7451636904761902,-inf,1.0,-inf,1.0582185734463276,-inf,1.0,-inf,1.0357976653696497,-inf,1.0,-inf
m zi,2,1.0554938956714761,-8.03106141207036,1.0501412429378532,-7.948738454813611,2.041666666666667,-inf,1.0,-inf,1.7083333333333335,-inf,1.0,-inf,1.0501412429378532,-inf,1.0,-inf,1.0155642023346303,-inf,1.0,-inf
m dzi,2,1.0566037735849056,-7.8769107322431005,1.0501412429378532,-7.948738454813611,2.041666666666667,-inf,1.0,-inf,1.755952380952381,-inf,1.0,-inf,1.0501412429378532,-inf,1.0,-inf,1.0163424124513618,-inf,1.0,-inf
ni v,2,1.0921198668146503,-6.435353692448162,1.0534516242937855,-8.929567707825337,1.5026041666666667,-inf,1.0,-inf,1.260668682795699,-inf,1.0,-inf,1.028027895480226,-inf,1.0,-inf,1.0132295719844358,-inf,1.0,-inf
n p,2,1.0632630410654829,-6.978969139037143,1.0532309322033897,-8.29357894110534,1.2405024509803921,-inf,1.0,-inf,1.171875,-inf,1.0,-inf,1.0165077683615817,-inf,1.0,-inf,1.0062256809338521,-inf,1.0,-inf
x si,2,1.0543840177580466,-7.26137415438808,1.0588365112994351,-7.165979115563978,1.6104910714285714,-inf,1.0,-inf,1.302220394736842,-inf,1.0,-inf,1.0503619350282485,-inf,1.0,-inf,1.0155642023346303,-inf,1.0,-inf
k cz,2,1.0610432852386238,-7.170860146847248,1.0553495762711864,-7.8309554191572275,2.046875,-inf,1.0,-inf,1.484375,-inf,1.0,-inf,1.0553495762711864,-inf,1.0,-inf,1.0194552529182879,-inf,1.0,-inf
n m,2,1.072142064372919,-6.778298443574991,1.0673552259887005,-8.03574983180324,1.5961174242424243,-inf,1.0,-inf,1.4142992424242424,-inf,1.0,-inf,1.0419314971751412,-inf,1.0,-inf,1.0155642023346303,-inf,1.0,-inf
b g,2,1.0699223085460599,-6.707287407931803,1.0727401129943503,-6.64945547068335,1.3143939393939394,-inf,1.0,-inf,1.202956989247312,-inf,1.0,-inf,1.0501412429378532,-inf,1.0,-inf,1.0163424124513618,-inf,1.0,-inf
si x,2,1.0543840177580466,-7.26137415438808,1.07079802259887,-6.695975486318242,1.4598214285714286,-inf,1.0,-inf,1.2979166666666666,-inf,1.0,-inf,1.0481991525423728,-inf,1.0,-inf,1.0155642023346303,-inf,1.0,-inf
drz m,2,1.0521642619311875,-8.724208592630305,1.0673552259887005,-8.03574983180324,1.5961174242424243,-inf,1.0,-inf,1.4142992424242424,-inf,1.0,-inf,1.0419314971751412,-inf,1.0,-inf,1.0155642023346303,-inf,1.0,-inf
zi m,2,1.0554938956714761,-8.03106141207036,1.0699593926553672,-7.630284723695075,1.5987215909090908,-inf,1.0,-inf,1.4169034090909092,-inf,1.0,-inf,1.044535663841808,-inf,1.0,-inf,1.0163424124513618,-inf,1.0,-inf
f n,2,1.0821309655937847,-6.592196163941131,1.122660663841808,-5.758482546793484,2.0090144230769234,-inf,1.0,-inf,1.9906994047619047,-inf,1.0,-inf,1.1198358050847457,-inf,1.0,-inf,1.0404669260700388,-inf,1.0,-inf
dz ni,2,1.0299667036625972,-8.770728608265198,1.0388859463276836,-8.32343190425502,2.0078125,-inf,1.0,-inf,2.0078125,-inf,1.0,-inf,1.0388859463276836,-inf,1.0,-inf,1.0186770428015564,-inf,1.0,-inf
