word,word_len,uni_nonpos_sum,uni_nonpos_prod,uni_pos_sum,uni_pos_prod,bi_pos_cond_wb_sum,bi_pos_cond_wb_prod,bi_pos_cond_nwb_sum,bi_pos_cond_nwb_prod,bi_nonpos_cond_wb_sum,bi_nonpos_cond_wb_prod,bi_nonpos_cond_nwb_sum,bi_nonpos_cond_nwb_prod,bi_pos_joint_wb_sum,bi_pos_joint_wb_prod,bi_pos_joint_nwb_sum,bi_pos_joint_nwb_prod,bi_nonpos_joint_wb_sum,bi_nonpos_joint_wb_prod,bi_nonpos_joint_nwb_sum,bi_nonpos_joint_nwb_prod
CH UW L,3,1.071389160808045,-12.6367582972344,1.1032635815166512,-11.247610893115068,1.2152349164632144,-13.943935012350252,1.0780098861763983,-6.962262403480798,1.4491622979136254,-11.523904401036503,1.1765080713678846,-5.03242100424486,1.0186459859442167,-25.19154590546532,1.0015455245774079,-15.638253593910036,1.0161396928847013,-26.592868230943854,1.001215310802528,-14.817948818834012
D EY P,3,1.0839369938595713,-10.790857679317906,1.1254261021645524,-9.728496549645197,1.2652382319490156,-11.631772850244863,1.0718076666338376,-6.7784238453779055,1.1767979271626028,-13.341460767293544,1.045344673424141,-7.6346637323429825,1.0698000932675418,-21.36026939989006,1.0026123077864328,-13.296447787762709,1.0114591819481378,-26.5645239792844,1.001162471202418,-15.01399776363861
G EH Z,3,1.0556910207350718,-12.348978457438367,1.1263507765544287,-10.057511299374934,1.2249618962672788,-12.732805379472257,1.0567973150698529,-7.122841844395431,1.3621414867735275,-13.043914338263516,1.034910370067689,-8.115440414839826,1.0316671375686273,-22.790316678847194,1.0030254501279576,-13.296447787762709,1.0069093256682602,-27.825098328374835,1.0008560015217804,-15.649945394177273
N EY S,3,1.1537954970187774,-9.318923499895575,1.1224547641040417,-10.127316386761244,1.2346070416134076,-11.859851405297782,1.1504395962227287,-5.257169798201041,1.2829506316131338,-12.781527249388892,1.0626946515665774,-6.940484780885161,1.0295646332252986,-21.987167792059026,1.00342017213089,-12.865664871670255,1.015447991761071,-24.53265628195742,1.0025045970452096,-13.50323741216043
S P AE K,4,1.1683278455103676,-12.891219393334394,1.196559867230856,-12.906669681244676,1.6002182941079162,-11.332652395410783,1.2523873682055742,-7.658018357557145,1.4822423507077553,-12.21663017588046,1.2366938304001236,-7.811992309482129,1.1288826720011127,-24.23932207665546,1.0135937748918946,-17.293006702556177,1.028129179027622,-27.686669093228094,1.0093420412994314,-17.52163344405536
S T AY R,4,1.2001957817922932,-12.680583425574428,1.1829345812561072,-13.839668824786768,1.3802364218255416,-13.736094265734629,1.2107038176706268,-8.690547521759909,1.4306468111641575,-14.172371009684403,1.339958081691587,-8.243224720776936,1.124538489193352,-27.575763090521395,1.0160077278406368,-19.45387438661788,1.0290360760563813,-29.43177395927207,1.0167290173947963,-18.241524186386098
T EH SH,3,1.1197205659873632,-10.232813958408782,1.1315447713839308,-10.494636731443858,1.4547699386319513,-12.276674085210614,1.1427518324911532,-7.8345466489782325,1.197141711536724,-12.605147424916588,1.080163807212207,-6.705725460900929,1.052391106449187,-22.77131081665447,1.0063756249721958,-13.472634355989149,1.010290975606007,-25.270166915998324,1.0042271680087926,-12.814061821565177
W IH S,3,1.1294295630506364,-10.661492338210765,1.19345129123176,-9.019309199782256,1.44910894766208,-10.262299554610209,1.3638872584885786,-3.437678490264063,1.5416185931297255,-9.505704040074454,1.3164796059357775,-3.783021304604793,1.039547177085813,-19.281608754392465,1.0188579185833058,-9.870620334552761,1.0200823892893924,-22.59940191095817,1.0098598693805085,-11.28049754171025
N OW L D,4,1.1724837590104122,-13.353932553067866,1.1533339264769906,-13.496743313308306,1.634594014780467,-12.744242148922462,1.2964974089197692,-7.565539111993882,1.4300799161302917,-16.57390093660562,1.1722907637203681,-10.49160343860133,1.0404100639014442,-26.240985462230764,1.0087471182312295,-17.74593834790327,1.012596646018107,-32.50665301368672,1.0032126476866823,-20.78451545559964
G R EH L,4,1.1554418439085166,-13.59929125218292,1.1803198262891088,-12.98677386691033,1.640732274707776,-12.04623934372505,1.4303431279807581,-6.691093109783239,1.6847679188541966,-11.652233747795213,1.3772030408768892,-6.666866880961144,1.0493405560648916,-25.03301321063538,1.0167557985880715,-16.306399472264562,1.0255698848701909,-27.830344523991375,1.0107687105023988,-16.969090083647544
M ER N,3,1.1360772448162322,-9.549654586221752,1.182628775858365,-8.616592028728036,1.236066317008005,-11.59462070869833,1.0838459410687706,-6.34707313321556,1.4214542631316565,-10.7582045955062,1.1015090183189329,-5.9659526801014175,1.0669918794264617,-20.211212737426365,1.0037474530731048,-12.580485929436593,1.0281061223235013,-22.7400647144009,1.002726523365671,-13.217682477874694
SH ER N,3,1.1182700008899173,-10.317899593012777,1.1375994701775713,-10.396970102465945,1.1761862257514866,-13.845912507304824,1.068995155493046,-6.817986858084147,1.3488996528576775,-13.723027498493774,1.0675011402537127,-7.231240643438154,1.0200464330784003,-24.24288260977077,1.0018302319160055,-14.831777728043088,1.020989286318152,-26.473132624179502,1.0013843975228796,-15.170372313915387
S K OY L,4,1.166200943312272,-15.32921159045715,1.1760517791652592,-15.618246273714046,1.595910039383073,-inf,1.3654783125371361,-inf,1.6072297300163292,-15.023060577069977,1.2433981303785315,-10.984297751222096,1.1220770566296865,-inf,1.0095674248585127,-inf,1.031510828965369,-32.931091691540374,1.0039946737683092,-23.481038151530782
S K EH L,4,1.1973925424935483,-12.135995512369528,1.2002365462006195,-12.655666207476955,1.4408009739796857,-13.730919082821528,1.1500538661578408,-9.790214963216691,1.5433709437738687,-13.551368412887062,1.1520005392735462,-9.694927143833134,1.123446046498972,-26.38658529029848,1.0110554115224661,-19.071172452261912,1.033816499377469,-28.26618344926983,1.0071650497749034,-18.816129909260244
S K W IH L,5,1.234706772270179,-16.551500281129584,1.2724745163650022,-16.607556856046916,1.8954627773790185,-12.561399450872909,1.422218643339768,-9.307556095555382,1.7713116097383335,-13.899337783011605,1.3859229668073716,-10.042896513957679,1.1479539891724921,-29.168956306919824,1.0178181141893219,-22.94917512941323,1.0377361390780393,-33.176271579494724,1.012554688986114,-23.40773932995851
S N EH L,4,1.2205303906736675,-11.759876139401184,1.2252168101004728,-12.06076930439233,1.3793880139457129,-14.824807152025139,1.0886573339024428,-10.8845492480432,1.5042921623729486,-15.179030211527198,1.1060201508698362,-11.147823558468215,1.117078014425356,-26.88557645641747,1.0046926807872851,-19.5701636183809,1.0321026177044745,-29.517725874941622,1.0048084036100013,-20.067672334932038
