word,word_len,uni_nonpos_sum,uni_nonpos_prod,uni_pos_sum,uni_pos_prod,bi_pos_cond_wb_sum,bi_pos_cond_wb_prod,bi_pos_cond_nwb_sum,bi_pos_cond_nwb_prod,bi_nonpos_cond_wb_sum,bi_nonpos_cond_wb_prod,bi_nonpos_cond_nwb_sum,bi_nonpos_cond_nwb_prod,bi_pos_joint_wb_sum,bi_pos_joint_wb_prod,bi_pos_joint_nwb_sum,bi_pos_joint_nwb_prod,bi_nonpos_joint_wb_sum,bi_nonpos_joint_wb_prod,bi_nonpos_joint_nwb_sum,bi_nonpos_joint_nwb_prod
B IH M F,4,1.1341550235828068,-14.134191396335439,1.2171689457541188,-12.486696467534042,1.400241669512293,-13.938862902560878,1.1926905368568725,-9.00076596337902,1.287354170283584,-15.777858931977672,1.1705714998866141,-9.944253075792862,1.0663395593863685,-26.42555937009492,1.0134663912965751,-17.244978146979072,1.0130654656685676,-32.49086985232635,1.0070065309745737,-19.699261330606397
B IH M F,4,1.1341550235828068,-14.134191396335439,1.2171689457541188,-12.486696467534042,1.400241669512293,-13.938862902560878,1.1926905368568725,-9.00076596337902,1.287354170283584,-15.777858931977672,1.1705714998866141,-9.944253075792862,1.0663395593863685,-26.42555937009492,1.0134663912965751,-17.244978146979072,1.0130654656685676,-32.49086985232635,1.0070065309745737,-19.699261330606397
B IH M F,4,1.1341550235828068,-14.134191396335439,1.2171689457541188,-12.486696467534042,1.400241669512293,-13.938862902560878,1.1926905368568725,-9.00076596337902,1.287354170283584,-15.777858931977672,1.1705714998866141,-9.944253075792862,1.0663395593863685,-26.42555937009492,1.0134663912965751,-17.244978146979072,1.0130654656685676,-32.49086985232635,1.0070065309745737,-19.699261330606397
B IH M F,4,1.1341550235828068,-14.134191396335439,1.2171689457541188,-12.486696467534042,1.400241669512293,-13.938862902560878,1.1926905368568725,-9.00076596337902,1.287354170283584,-15.777858931977672,1.1705714998866141,-9.944253075792862,1.0663395593863685,-26.42555937009492,1.0134663912965751,-17.244978146979072,1.0130654656685676,-32.49086985232635,1.0070065309745737,-19.699261330606397
B IH M F,4,1.1341550235828068,-14.134191396335439,1.2171689457541188,-12.486696467534042,1.400241669512293,-13.938862902560878,1.1926905368568725,-9.00076596337902,1.287354170283584,-15.777858931977672,1.1705714998866141,-9.944253075792862,1.0663395593863685,-26.42555937009492,1.0134663912965751,-17.244978146979072,1.0130654656685676,-32.49086985232635,1.0070065309745737,-19.699261330606397
B IH M F,4,1.1341550235828068,-14.134191396335439,1.2171689457541188,-12.486696467534042,1.400241669512293,-13.938862902560878,1.1926905368568725,-9.00076596337902,1.287354170283584,-15.777858931977672,1.1705714998866141,-9.944253075792862,1.0663395593863685,-26.42555937009492,1.0134663912965751,-17.244978146979072,1.0130654656685676,-32.49086985232635,1.0070065309745737,-19.699261330606397
B IH M F,4,1.1341550235828068,-14.134191396335439,1.2171689457541188,-12.486696467534042,1.400241669512293,-13.938862902560878,1.1926905368568725,-9.00076596337902,1.287354170283584,-15.777858931977672,1.1705714998866141,-9.944253075792862,1.0663395593863685,-26.42555937009492,1.0134663912965751,-17.244978146979072,1.0130654656685676,-32.49086985232635,1.0070065309745737,-19.699261330606397
B IH M F,4,1.1341550235828068,-14.134191396335439,1.2171689457541188,-12.486696467534042,1.400241669512293,-13.938862902560878,1.1926905368568725,-9.00076596337902,1.287354170283584,-15.777858931977672,1.1705714998866141,-9.944253075792862,1.0663395593863685,-26.42555937009492,1.0134663912965751,-17.244978146979072,1.0130654656685676,-32.49086985232635,1.0070065309745737,-19.699261330606397
B IH M F,4,1.1341550235828068,-14.134191396335439,1.2171689457541188,-12.486696467534042,1.400241669512293,-13.938862902560878,1.1926905368568725,-9.00076596337902,1.287354170283584,-15.777858931977672,1.1705714998866141,-9.944253075792862,1.0663395593863685,-26.42555937009492,1.0134663912965751,-17.244978146979072,1.0130654656685676,-32.49086985232635,1.0070065309745737,-19.699261330606397
B IH M F,4,1.1341550235828068,-14.134191396335439,1.2171689457541188,-12.486696467534042,1.400241669512293,-13.938862902560878,1.1926905368568725,-9.00076596337902,1.287354170283584,-15.777858931977672,1.1705714998866141,-9.944253075792862,1.0663395593863685,-26.42555937009492,1.0134663912965751,-17.244978146979072,1.0130654656685676,-32.49086985232635,1.0070065309745737,-19.699261330606397
